Transaction_Date,Daily_Sales,Num_Transactions,Num_Companies,Num_Products,Total_Quantity,Year,Month,Day,Day_of_Week,Quarter,Week_of_Year,Is_Weekend,Is_Month_Start,Is_Month_End,Sales_Lag_1d,Sales_Lag_7d,Sales_Lag_30d,Sales_Lag_90d,Sales_MA_7d,Sales_Std_7d,Sales_MA_30d,Sales_Std_30d,Sales_MA_90d,Sales_Std_90d,Sales_Growth_7d,Sales_Growth_30d,Avg_Transaction_Size,High_Value_Sales,High_Value_Pct,Cumulative_Monthly_Sales,Cumulative_Quarterly_Sales
2022-12-13,3102400.0,4.0,4.0,3.0,32.0,2022,12,13,1,4,50,0,0,0,8640800.0,21733600.0,5751200.0,4922400.0,5652800.0,3498981.1850499115,7145413.333333333,4764518.630368278,6841644.444444444,4111597.3052694676,-85.72532457920802,-46.05646716225011,620480.0,336000.0,10.830321418797892,77403200.0,506805600.0
2022-12-14,12863200.0,7.0,7.0,5.0,87.0,2022,12,14,2,4,50,0,0,0,3102400.0,5560800.0,6764800.0,3880800.0,6696000.0,4431342.093166202,7348693.333333333,4876498.993938689,6941448.888888889,4147778.248795197,131.31921102733222,90.14899329632904,1607900.0,7364000.0,57.24858066044369,90266400.0,519668800.0
2022-12-15,9357600.0,7.0,7.0,6.0,85.0,2022,12,15,3,4,50,0,0,0,12863200.0,3427200.0,10578400.0,13636000.0,7543200.0,4266059.51513415,7308000.0,4853658.602716524,6893911.111111111,4094363.2363422685,173.03916519632202,-11.540496526838036,1169700.0,0.0,0.0,99624000.0,529026400.0
2022-12-16,8411200.0,6.0,5.0,5.0,50.0,2022,12,16,4,4,50,0,0,0,9357600.0,1209600.0,13109600.0,3780000.0,8572000.0,3225562.268297828,7151386.666666667,4734337.912836337,6945368.888888889,4083876.944069464,595.3698781664367,-35.83938214442987,1201600.0,2329600.0,27.696401500808264,108035200.0,537437600.0
2022-12-17,565600.0,3.0,3.0,3.0,7.0,2022,12,17,5,4,50,1,0,0,8411200.0,6232800.0,11496800.0,9385600.0,7762400.0,4405828.16429934,6787013.333333333,4808439.563053716,6847368.888888889,4130224.1591001456,-90.92541218627068,-95.08036191980709,141400.0,0.0,0.0,108600800.0,538003200.0
2022-12-18,7224000.0,6.0,5.0,4.0,47.0,2022,12,18,6,4,50,1,0,0,565600.0,11396000.0,3976000.0,3964800.0,7166400.0,4104230.428878633,6895280.0,4779442.873202574,6883582.222222222,4118938.875421157,-36.60933339686439,81.69012029926552,1032000.0,5544000.0,76.74417542301003,115824800.0,545227200.0
2022-12-19,11681600.0,7.0,7.0,6.0,76.0,2022,12,19,0,4,51,0,0,0,7224000.0,8640800.0,6792800.0,5644800.0,7600800.0,4433969.1894884985,7058240.0,4858518.396667712,6950657.777777778,4147593.0279636895,35.19118192861981,71.97031092181267,1460200.0,5600000.0,47.93863443889241,127506400.0,556908800.0
2022-12-20,6809600.0,5.0,4.0,4.0,56.0,2022,12,20,1,4,51,0,0,0,11681600.0,3102400.0,12404000.0,8215200.0,8130400.0,4008066.0007872405,6871760.0,4752466.718750124,6935040.0,4145423.716562967,119.49454632073675,-45.10157649938919,1134933.3333333333,2688000.0,39.47367841375728,134316000.0,563718400.0
2022-12-21,9497600.0,7.0,5.0,6.0,72.0,2022,12,21,2,4,51,0,0,0,6809600.0,12863200.0,2307200.0,5269600.0,7649600.0,3517556.394241125,7111440.0,4695297.317573593,6982017.777777778,4150292.0766469166,-26.164560438727495,311.6503503595915,1187200.0,3864000.0,40.68395798054688,143813600.0,573216000.0
2022-12-22,3740800.0,4.0,4.0,4.0,37.0,2022,12,22,3,4,51,0,0,0,9497600.0,9357600.0,6277600.0,0.0,6847200.0,3698958.2100910456,7026880.0,4733519.879969763,7023582.222222222,4097984.844280184,-60.02393134736136,-40.410341466429614,748160.0,224000.0,5.988022351362717,147554400.0,576956800.0
2022-12-23,9542400.0,6.0,6.0,6.0,57.0,2022,12,23,4,4,51,0,0,0,3740800.0,8411200.0,8825600.0,7067200.0,7008800.0,3801950.292503391,7050773.333333333,4744708.208966055,7051084.444444444,4106577.5790813635,13.448733421065553,8.121826490909797,1363200.0,4368000.0,45.77464309035012,157096800.0,586499200.0
2022-12-24,8344000.0,5.0,5.0,5.0,73.0,2022,12,24,5,4,51,1,0,0,9542400.0,565600.0,7700000.0,8736000.0,8120000.0,2528290.9537208383,7072240.0,4749201.526616215,7046728.888888889,4104978.000987859,1375.245093272466,8.363635277449964,1390666.6666666667,0.0,0.0,165440800.0,594843200.0
2022-12-25,3724000.0,5.0,5.0,5.0,31.0,2022,12,25,6,4,51,1,0,1,8344000.0,7224000.0,9150400.0,5740000.0,7620000.0,3031103.508625193,6891360.0,4770610.3634361215,7024328.888888889,4117669.487946436,-48.449605696344726,-59.302319100550896,620666.6666666666,0.0,0.0,169164800.0,598567200.0
2022-12-26,6070400.0,4.0,4.0,4.0,44.0,2022,12,26,0,4,52,0,0,1,3724000.0,11681600.0,11597600.0,13188000.0,6818400.0,2467531.106186901,6707120.0,4688613.952265562,6945244.444444444,4065985.550721581,-48.03451170777019,-47.65813205679347,1214080.0,0.0,0.0,175235200.0,604637600.0
2022-12-27,10427200.0,8.0,8.0,7.0,104.0,2022,12,27,1,4,52,0,0,1,6070400.0,6809600.0,14666400.0,2900800.0,7335200.0,2819161.8990993206,6565813.333333333,4500573.729229404,7028871.111111111,4059260.881226126,53.12499219851501,-28.904159923078605,1158577.7777777778,358400.0,3.43716400978556,185662400.0,615064800.0
2022-12-28,3561600.0,2.0,2.0,2.0,31.0,2022,12,28,2,4,52,0,0,1,10427200.0,9497600.0,1814400.0,4592000.0,6487200.0,2950039.49352094,6624053.333333333,4447964.916424938,7017422.222222222,4067655.5562688033,-62.499993419390854,96.29624322297,1187200.0,0.0,0.0,189224000.0,618626400.0
2022-12-29,5812800.0,4.0,4.0,4.0,37.0,2022,12,29,3,4,52,0,0,1,3561600.0,3740800.0,8237600.0,12941600.0,6783200.0,2723820.493351196,6543226.666666667,4439656.617890801,6938213.333333333,4020130.1078839013,55.389206750105124,-29.435754414422355,1162560.0,3696000.0,63.58380409031722,195036800.0,624439200.0
2022-12-30,6333600.0,4.0,4.0,4.0,48.0,2022,12,30,4,4,52,0,0,1,5812800.0,9542400.0,1260000.0,3696000.0,6324800.0,2436980.0327454368,6712346.666666667,4326659.09081036,6967520.0,4005817.4160907785,-33.62675703944951,402.6663470902007,1266720.0,0.0,0.0,201370400.0,630772800.0
2022-12-31,8036000.0,4.0,4.0,4.0,40.0,2022,12,31,5,4,52,1,0,1,6333600.0,8344000.0,4200000.0,5628000.0,6280800.0,2396897.817318589,6840213.333333333,4306486.94171089,6994275.555555556,4004811.601182859,-3.691274725398523,91.33331158730677,1607200.0,5600000.0,69.68640247804846,209406400.0,638808800.0
2023-01-01,3819200.0,3.0,2.0,3.0,25.0,2023,1,1,6,1,52,1,1,0,8036000.0,3724000.0,3276000.0,6008800.0,6294400.0,2380184.4634397454,6858320.0,4292102.342064854,6969946.666666667,4017496.2753581833,2.5563902909800507,16.58119151978281,954800.0,1176000.0,30.79178079394093,3819200.0,3819200.0
2023-01-02,907200.0,3.0,3.0,3.0,9.0,2023,1,2,0,1,1,0,1,0,3819200.0,6070400.0,1764000.0,4289600.0,5556800.0,3139932.0587129397,6829760.0,4329853.8468286125,6932364.444444444,4058463.3632240333,-85.05533654201757,-48.57140103662073,226800.0,0.0,0.0,4726400.0,4726400.0
2023-01-03,11726400.0,7.0,6.0,6.0,75.0,2023,1,3,1,1,1,0,1,0,907200.0,10427200.0,3315200.0,11116000.0,5742400.0,3494211.319692416,7110133.333333333,4366597.629286666,6939146.666666667,4066036.2832737854,12.459719535472654,253.71613968504474,1465800.0,2856000.0,24.355298782635863,16452800.0,16452800.0
2023-01-04,2772000.0,3.0,3.0,3.0,22.0,2023,1,4,2,1,1,0,1,0,11726400.0,3561600.0,3544800.0,5068000.0,5629600.0,3587835.8639528947,7084373.333333333,4390569.684734059,6913635.555555556,4085066.3796763537,-22.16980509607898,-21.80094171717961,693000.0,1075200.0,38.78786479514257,19224800.0,19224800.0
2023-01-05,3931200.0,4.0,4.0,4.0,36.0,2023,1,5,3,1,1,0,1,0,2772000.0,5812800.0,21733600.0,8226400.0,5360800.0,3641900.221953728,6490960.0,3443206.4103901326,6865911.111111111,4094635.9503553663,-32.369936627797856,-81.9118746129553,786240.0,1344000.0,34.1880254914465,23156000.0,23156000.0
2023-01-06,11463200.0,7.0,7.0,7.0,88.0,2023,1,6,4,1,1,0,0,0,3931200.0,6333600.0,5560800.0,1792000.0,6093600.0,4322703.598443912,6687706.666666667,3555040.7952393554,6973368.888888889,4086878.3214456174,80.9902613063248,106.1429819193314,1432900.0,4855200.0,42.3546616691097,34619200.0,34619200.0
2023-01-07,1344000.0,2.0,2.0,1.0,12.0,2023,1,7,5,1,1,1,0,0,11463200.0,8036000.0,3427200.0,9307200.0,5137600.0,4555268.539467965,6618266.666666667,3640248.079963526,6884888.888888889,4121834.931968047,-83.27525096126791,-60.78429598964286,448000.0,0.0,0.0,35963200.0,35963200.0
2023-01-08,3472000.0,3.0,3.0,3.0,33.0,2023,1,8,6,1,1,1,0,0,1344000.0,3819200.0,1209600.0,4155200.0,5088000.0,4573868.757773148,6693680.0,3546564.53549259,6877297.777777778,4127543.8029914363,-9.090906710592085,187.03688240998477,868000.0,716800.0,20.645155344137287,39435200.0,39435200.0
2023-01-09,13876800.0,6.0,6.0,5.0,95.0,2023,1,9,0,1,2,0,0,0,3472000.0,907200.0,6232800.0,7414400.0,6940800.0,5184198.658744983,6948480.0,3779265.534775879,6949102.222222222,4192689.6140509034,1429.6280537609637,122.64148975717337,1982400.0,7392000.0,53.2687612944799,53312000.0,53312000.0
2023-01-10,9744000.0,7.0,7.0,7.0,62.0,2023,1,10,1,1,2,0,0,0,13876800.0,11726400.0,11396000.0,6641600.0,6657600.0,4926967.316040698,6893413.333333333,3723856.544121347,6983573.333333333,4202874.1698236475,-16.90544268441784,-14.496313224261739,1218000.0,1568000.0,16.09195237151556,63056000.0,63056000.0
2023-01-11,10068800.0,8.0,8.0,7.0,85.0,2023,1,11,2,1,2,0,0,0,9744000.0,2772000.0,8640800.0,16273600.0,7700000.0,4736071.778735336,6941013.333333333,3755950.987500466,6914631.111111111,4098363.224936954,263.23222827120196,16.52624565708665,1118755.5555555555,2324000.0,23.08119904246792,73124800.0,73124800.0
2023-01-12,6143200.0,4.0,4.0,4.0,44.0,2023,1,12,3,1,2,0,0,0,10068800.0,3931200.0,3102400.0,3651200.0,8016000.0,4511153.513976955,7042373.333333333,3689225.715880315,6942320.0,4084461.9832242923,56.267791954672376,98.01440884012092,1228640.0,3024000.0,49.225151513030426,79268000.0,79268000.0
2023-01-13,6944000.0,5.0,5.0,5.0,49.0,2023,1,13,4,1,2,0,0,0,6143200.0,11463200.0,12863200.0,13524000.0,7370400.0,4251498.496608769,6845066.666666667,3521661.8417752814,6869208.888888889,4023766.8397962274,-39.423543214500036,-46.01653973999162,1157333.3333333333,1075200.0,15.48386873792213,86212000.0,86212000.0
2023-01-14,12084800.0,8.0,8.0,6.0,76.0,2023,1,14,5,1,2,1,0,0,6944000.0,1344000.0,9357600.0,2172800.0,8904800.0,3602749.498184217,6935973.333333333,3622511.144166319,6979342.222222222,4029423.7401299854,799.1660720490535,29.14422190046359,1342755.5555555555,7252000.0,60.009262874912054,98296800.0,98296800.0
2023-01-15,5185600.0,3.0,3.0,2.0,43.0,2023,1,15,6,1,2,1,0,0,12084800.0,3472000.0,8411200.0,3992800.0,9149600.0,3208750.203220349,6828453.333333333,3625083.6816722476,6992595.555555556,4021443.95700175,49.354824494578196,-38.348863616503756,1296400.0,1960000.0,37.796968953068315,103482400.0,103482400.0
2023-01-16,7022400.0,7.0,7.0,6.0,52.0,2023,1,16,0,1,3,0,0,0,5185600.0,13876800.0,565600.0,18328800.0,8170400.0,2491425.2520729224,7043680.0,3426671.8907961403,6866968.888888889,3835640.0740226153,-49.39466956397227,1141.5821400598657,877800.0,0.0,0.0,110504800.0,110504800.0
2023-01-17,4664800.0,4.0,4.0,4.0,41.0,2023,1,17,1,1,3,0,0,0,7022400.0,9744000.0,7224000.0,13372800.0,7444800.0,2688579.104285376,6958373.333333333,3453776.369468474,6770213.333333333,3779098.574498329,-52.126431432016474,-35.42635168516726,932960.0,0.0,0.0,115169600.0,115169600.0
2023-01-18,6932800.0,4.0,4.0,4.0,40.0,2023,1,18,2,1,3,0,0,0,4664800.0,10068800.0,11681600.0,6048000.0,6996800.0,2427020.9997717957,6800080.0,3336675.2271250985,6780044.444444444,3778349.471619574,-31.14571437055912,-40.65196200418077,1386560.0,4160800.0,60.01614643201211,122102400.0,122102400.0
2023-01-19,4569600.0,3.0,3.0,3.0,31.0,2023,1,19,3,1,3,0,0,0,6932800.0,6143200.0,6809600.0,1741600.0,6772000.0,2586874.1497542197,6725413.333333333,3361425.921953597,6811466.666666667,3747611.345790962,-25.615310324373237,-32.8947320114644,1142400.0,1344000.0,29.41175826948567,126672000.0,126672000.0
2023-01-20,5790400.0,5.0,5.0,3.0,63.0,2023,1,20,4,1,3,0,0,0,4569600.0,6944000.0,9497600.0,10763200.0,6607200.0,2610726.2233587964,6601840.0,3323933.3917555516,6756213.333333333,3725285.899810358,-16.612900833395617,-39.03301475814787,965066.6666666666,0.0,0.0,132462400.0,132462400.0
2023-01-21,11754400.0,7.0,6.0,5.0,76.0,2023,1,21,5,1,3,1,0,0,5790400.0,12084800.0,3740800.0,2940000.0,6560000.0,2495640.1877407366,6868960.0,3407042.374117831,6854151.111111111,3739667.8954046345,-2.7340127487411667,214.2214996200012,1469300.0,4200000.0,35.731297579519364,144216800.0,144216800.0
2023-01-22,5846400.0,4.0,4.0,3.0,53.0,2023,1,22,6,1,3,1,0,0,11754400.0,5185600.0,9542400.0,10953600.0,6654400.0,2447011.434382756,6745760.0,3373697.42297573,6797404.444444444,3715433.3237055135,12.742978104177316,-38.732390307219326,1169280.0,0.0,0.0,150063200.0,150063200.0
2023-01-23,9912000.0,7.0,7.0,6.0,67.0,2023,1,23,0,1,4,0,0,0,5846400.0,7022400.0,8344000.0,6417600.0,7067200.0,2745022.6665730746,6798026.666666667,3411248.8625169178,6836231.111111111,3729650.951877598,41.148319499270976,18.791944056574298,1239000.0,4076800.0,41.12993935331524,159975200.0,159975200.0
2023-01-24,13608000.0,7.0,7.0,5.0,80.0,2023,1,24,1,1,4,0,0,0,9912000.0,4664800.0,3724000.0,7106400.0,8344800.0,3435006.1426437013,7127493.333333333,3577379.0906032086,6908471.111111111,3797294.351533706,191.7166455760921,265.41346256351704,1701000.0,9520000.0,69.95884259561709,173583200.0,173583200.0
2023-01-25,8864800.0,5.0,5.0,3.0,81.0,2023,1,25,2,1,4,0,0,1,13608000.0,6932800.0,6070400.0,3684800.0,8620800.0,3379818.219963902,7220640.0,3585276.8501383425,6966026.666666667,3787127.191450631,27.867524251741827,46.03320274887936,1477466.6666666667,0.0,0.0,182448000.0,182448000.0
2023-01-26,7408800.0,7.0,7.0,6.0,47.0,2023,1,26,3,1,4,0,0,1,8864800.0,4569600.0,10427200.0,3869600.0,9026400.0,2956466.6478754603,7120026.666666667,3534176.8711406803,7005351.111111111,3772962.0490008937,62.13233934428848,-28.947365644912765,926100.0,1792000.0,24.187449494189412,189856800.0,189856800.0
2023-01-27,1344000.0,2.0,2.0,2.0,10.0,2023,1,27,4,1,4,0,0,1,7408800.0,5790400.0,3561600.0,6070400.0,8391200.0,4044901.950191948,7046106.666666667,3632980.809286454,6952835.555555556,3818737.285811563,-76.7891550170705,-62.26413346132821,448000.0,1176000.0,87.49993489588176,191200800.0,191200800.0
2023-01-28,8103200.0,6.0,6.0,5.0,61.0,2023,1,28,5,1,4,1,0,1,1344000.0,11754400.0,5812800.0,8618400.0,7869600.0,3764632.663797796,7122453.333333333,3630234.5028968817,6947111.111111111,3816598.0365613783,-31.062408029128836,39.402690716575364,1157600.0,4390400.0,54.1810575845274,199304000.0,199304000.0
2023-01-29,4984000.0,3.0,3.0,3.0,52.0,2023,1,29,6,1,4,1,0,1,8103200.0,5846400.0,6333600.0,7414400.0,7746400.0,3854907.1757090716,7077466.666666667,3648662.7352226293,6920106.666666667,3821849.1402090793,-14.750955331322638,-21.308573116620387,1246000.0,0.0,0.0,204288000.0,204288000.0
2023-01-30,8484000.0,6.0,6.0,6.0,64.0,2023,1,30,0,1,5,0,0,1,4984000.0,9912000.0,8036000.0,6708800.0,7542400.0,3757764.725649184,7092400.0,3653634.5278979745,6939831.111111111,3825325.6345384773,-14.406778207548607,5.574912198243878,1212000.0,3192000.0,37.62375794156554,212772000.0,212772000.0
2023-01-31,7481600.0,4.0,4.0,4.0,56.0,2023,1,31,1,1,5,0,0,1,8484000.0,13608000.0,3819200.0,4916800.0,6667200.0,2663804.9978680154,7214480.0,3601306.493042153,6968328.888888889,3819634.534939749,-45.020572823297115,95.89440304398748,1496320.0,2688000.0,35.928138910374926,220253600.0,220253600.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,2023,2,1,2,1,5,0,1,0,7481600.0,8864800.0,907200.0,3147200.0,5400800.0,3439255.485324299,7184240.0,3659434.4399666153,6933360.0,3869096.282276795,-99.99998871943093,-99.9998897708446,0.0,0.0,0.0,0.0,220253600.0
2023-02-02,5219200.0,4.0,4.0,4.0,37.0,2023,2,2,3,1,5,0,1,0,0.0,7408800.0,11726400.0,5213600.0,5088000.0,3323825.0415246906,6967333.333333333,3572746.754908977,6933422.222222222,3869068.359532641,-29.554039850712687,-55.491876834162504,1043840.0,2329600.0,44.6351845809349,5219200.0,225472800.0
2023-02-03,5577600.0,3.0,3.0,3.0,38.0,2023,2,3,4,1,5,0,1,0,5219200.0,1344000.0,2772000.0,8624000.0,5692800.0,2885266.2592326924,7060853.333333333,3495017.236969315,6899573.333333333,3867437.514752743,314.9997656251744,101.21208469982514,1394400.0,3528000.0,63.25300070765191,10796800.0,231050400.0
2023-02-04,6686400.0,4.0,4.0,4.0,39.0,2023,2,4,5,1,5,1,1,0,5577600.0,8103200.0,3931200.0,1836800.0,5490400.0,2733709.9577923915,7152693.333333333,3445795.373168161,6953457.777777778,3829706.389807169,-17.484448429700805,70.08545225746533,1337280.0,2520000.0,37.68843657447407,17483200.0,237736800.0
2023-02-05,6462400.0,6.0,6.0,6.0,51.0,2023,2,5,6,1,5,1,1,0,6686400.0,4984000.0,11463200.0,6507200.0,5701600.0,2745151.0510959644,6986000.0,3349699.4409689307,6952960.0,3829767.956264646,29.66291539668632,-43.62481299944056,923200.0,2016000.0,31.1958357273094,23945600.0,244199200.0
2023-02-06,10852800.0,7.0,7.0,6.0,80.0,2023,2,6,0,1,6,0,0,0,6462400.0,8484000.0,1344000.0,6720000.0,6040000.0,3245680.091033816,7302960.0,3245687.7120052776,6998880.0,3851657.4788851235,27.92078878821443,707.4994735867012,1356600.0,2688000.0,24.767799575427578,34798400.0,255052000.0
2023-02-07,3852800.0,4.0,4.0,4.0,31.0,2023,2,7,1,1,6,0,0,0,10852800.0,7481600.0,3472000.0,5762400.0,5521600.0,3266779.731376647,7315653.333333333,3230899.783260268,6977662.222222222,3863786.106584218,-48.502987529006155,10.967738776572933,770560.0,1344000.0,34.88371187611299,38651200.0,258904800.0
2023-02-08,1680000.0,1.0,1.0,1.0,10.0,2023,2,8,2,1,6,0,0,0,3852800.0,0.0,13876800.0,6949600.0,5761600.0,2825412.149286061,6909093.333333333,3143004.8261489165,6919111.111111111,3903934.8206834653,168000000.0,-87.89345613589184,840000.0,1680000.0,99.99994047622592,40331200.0,260584800.0
2023-02-09,9553600.0,5.0,5.0,5.0,61.0,2023,2,9,3,1,6,0,0,0,1680000.0,5219200.0,9744000.0,8528800.0,6380800.0,3143748.5225973916,6902746.666666667,3137269.909544493,6930497.777777778,3910172.1201512995,83.04719438856637,-1.9540227879697467,1592266.6666666667,6328000.0,66.23680432121878,49884800.0,270138400.0
2023-02-10,6574400.0,4.0,4.0,4.0,46.0,2023,2,10,4,1,6,0,0,0,9553600.0,5577600.0,10068800.0,1489600.0,6523200.0,3123815.376533417,6786266.666666667,3080015.126399634,6986995.555555556,3867172.1978817973,17.871482739622284,-34.7052245843373,1314880.0,3136000.0,47.70016310231153,56459200.0,276712800.0
2023-02-11,4972800.0,4.0,4.0,4.0,24.0,2023,2,11,5,1,6,1,0,0,6574400.0,6686400.0,6143200.0,5751200.0,6278400.0,3175608.909589878,6747253.333333333,3095813.4555460876,6978346.666666667,3870835.8019506508,-25.628136870642372,-19.051956789302515,994560.0,1568000.0,31.531525190732545,61432000.0,281685600.0
2023-02-12,10724000.0,6.0,6.0,5.0,64.0,2023,2,12,6,1,6,1,0,0,4972800.0,6462400.0,6944000.0,6764800.0,6887200.0,3597267.318396,6873253.333333333,3179879.049937255,7022337.777777778,3890827.675171783,65.94453052356238,54.43547603175748,1532000.0,8388800.0,78.22453578659682,72156000.0,292409600.0
2023-02-13,8131200.0,5.0,5.0,5.0,65.0,2023,2,13,0,1,7,0,0,0,10724000.0,10852800.0,12084800.0,10578400.0,6498400.0,3225042.312900708,6741466.666666667,3035073.5478600045,6995146.666666667,3874212.518206085,-25.077397070120423,-32.715474586631586,1355200.0,2184000.0,26.85950082896733,80287200.0,300540800.0
2023-02-14,4110400.0,4.0,4.0,4.0,47.0,2023,2,14,1,1,7,0,0,0,8131200.0,3852800.0,5185600.0,13109600.0,6535200.0,3191114.029091818,6705626.666666667,3060322.990271057,6895155.555555556,3830514.5287358523,6.68604477625499,-20.734337254254616,822080.0,716800.0,17.4386878555158,84397600.0,304651200.0
2023-02-15,7660800.0,6.0,6.0,5.0,64.0,2023,2,15,2,1,7,0,0,0,4110400.0,1680000.0,7022400.0,11496800.0,7389600.0,2369362.2658147104,6726906.666666667,3064817.893778187,6852533.333333333,3799956.3559882827,355.99978809536424,9.090907796350564,1094400.0,4088000.0,53.36256613375024,92058400.0,312312000.0
2023-02-16,5857600.0,6.0,5.0,5.0,41.0,2023,2,16,3,1,7,0,0,0,7660800.0,9553600.0,4664800.0,3976000.0,6861600.0,2213440.2062550993,6766666.666666667,3044815.4770355755,6873440.0,3789113.011288344,-38.68698305487114,25.57022260971047,836800.0,392000.0,6.692159469380042,97916000.0,318169600.0
2023-02-17,4586400.0,2.0,2.0,2.0,34.0,2023,2,17,4,1,7,0,0,0,5857600.0,6574400.0,6932800.0,6792800.0,6577600.0,2377861.9416049537,6688453.333333333,3070429.488516875,6848924.444444444,3796770.578845203,-30.2384962523582,-33.84490626515891,1528800.0,0.0,0.0,102502400.0,322756000.0
2023-02-18,6451200.0,3.0,3.0,2.0,48.0,2023,2,18,5,1,7,1,0,0,4586400.0,4972800.0,4569600.0,12404000.0,6788800.0,2274998.912820242,6751173.333333333,3044765.5241734753,6782782.222222222,3750478.825777019,29.729723751262117,41.176461577279944,1612800.0,0.0,0.0,108953600.0,329207200.0
2023-02-19,14470400.0,7.0,7.0,6.0,100.0,2023,2,19,6,1,7,1,0,0,6451200.0,10724000.0,5790400.0,2307200.0,7324000.0,3477782.496553412,7040506.666666667,3347666.595574657,6917928.888888889,3806125.978101427,34.93472259094344,149.903262312921,1808800.0,1792000.0,12.383900072983463,123424000.0,343677600.0
2023-02-20,6535200.0,4.0,4.0,4.0,37.0,2023,2,20,0,1,8,0,0,0,14470400.0,8131200.0,11754400.0,6277600.0,7096000.0,3468346.6800960484,6866533.333333333,3227713.0810115864,6920791.111111111,3805735.8758555553,-19.628096759629972,-44.402092458816064,1307040.0,3808000.0,58.2690570649625,129959200.0,350212800.0
2023-02-21,5941600.0,4.0,4.0,4.0,43.0,2023,2,21,1,1,8,0,0,0,6535200.0,4110400.0,5846400.0,8825600.0,7357600.0,3268954.0182347754,6869706.666666667,3226722.19623539,6888746.666666667,3801656.612146102,44.55039788088802,1.6283522118992522,1188320.0,3024000.0,50.89537314942555,135900800.0,356154400.0
2023-02-22,4138400.0,5.0,5.0,3.0,22.0,2023,2,22,2,1,8,0,0,0,5941600.0,7660800.0,9912000.0,7700000.0,6854400.0,3478869.7628204785,6677253.333333333,3211153.4431848833,6849173.333333333,3811641.109200646,-45.97952616182042,-58.24858169404946,689733.3333333334,3584000.0,86.60349734112282,140039200.0,360292800.0
2023-02-23,672000.0,1.0,1.0,1.0,6.0,2023,2,23,3,1,8,0,0,0,4138400.0,5857600.0,13608000.0,9150400.0,6113600.0,4203216.5460910145,6246053.333333333,3115497.9768817043,6754968.888888889,3858609.5626823255,-88.52770955208454,-95.06172140933852,336000.0,0.0,0.0,140711200.0,360964800.0
2023-02-24,14884800.0,9.0,9.0,7.0,99.0,2023,2,24,4,1,8,0,0,0,672000.0,4586400.0,8864800.0,11597600.0,7584800.0,5251234.450425279,6446720.0,3464328.5571665936,6791493.333333333,3920032.453798244,224.54207558388376,67.90902582020736,1488480.0,4256000.0,28.592925091843686,155596000.0,375849600.0
2023-02-25,5678400.0,4.0,4.0,4.0,44.0,2023,2,25,5,1,8,1,0,1,14884800.0,6451200.0,7408800.0,14666400.0,7474400.0,5287040.356696106,6389040.0,3462162.5015747477,6691626.666666667,3830626.8229050413,-11.97916480977728,-23.35600591782665,1135680.0,2990400.0,52.66271261927433,161274400.0,381528000.0
2023-02-26,6602400.0,6.0,6.0,5.0,58.0,2023,2,26,6,1,8,1,0,1,5678400.0,14470400.0,1344000.0,1814400.0,6350400.0,4295142.8070942275,6564320.0,3328466.085399571,6744826.666666667,3795214.853884571,-54.37306125794302,391.24970889158567,943200.0,0.0,0.0,167876800.0,388130400.0
2023-02-27,7128800.0,6.0,5.0,6.0,60.0,2023,2,27,0,1,9,0,0,1,6602400.0,6535200.0,8103200.0,8237600.0,6435200.0,4305247.353327481,6531840.0,3317668.195835012,6732506.666666667,3792112.997794892,9.083117718950037,-12.024877576157866,1018400.0,1792000.0,25.137467015841796,175005600.0,395259200.0
2023-02-28,13199200.0,7.0,7.0,6.0,80.0,2023,2,28,1,1,9,0,0,1,7128800.0,5941600.0,4984000.0,1260000.0,7472000.0,4986553.652908317,6805680.0,3518468.396255429,6865164.444444444,3807321.0577090066,122.14889555862132,164.831427602041,1649900.0,6361600.0,48.19685676428445,188204800.0,408458400.0
2023-03-01,12936000.0,7.0,7.0,6.0,99.0,2023,3,1,2,1,9,0,1,0,13199200.0,4138400.0,8484000.0,4200000.0,8728800.0,5113379.302705138,6954080.0,3681792.8742056773,6962231.111111111,3849734.708608074,212.58452237953742,52.475241339551935,1617000.0,3360000.0,25.97402396613915,12936000.0,421394400.0
2023-03-02,8243200.0,8.0,8.0,8.0,65.0,2023,3,2,3,1,9,0,1,0,12936000.0,672000.0,7481600.0,3276000.0,9810400.0,3741983.844611477,6979466.666666667,3688175.807513304,7017422.222222222,3831858.0852007847,1126.66499008186,10.179639357939564,915911.1111111111,1344000.0,16.304345848172332,21179200.0,429637600.0
2023-03-03,6708800.0,4.0,4.0,3.0,39.0,2023,3,3,4,1,9,0,1,0,8243200.0,14884800.0,0.0,1764000.0,8642400.0,3118105.13399831,7203093.333333333,3445820.1653130627,7072364.444444444,3790917.9799102764,-54.92851399222602,670880000.0,1341760.0,5846400.0,87.14522908042733,27888000.0,436346400.0
2023-03-04,2016000.0,3.0,3.0,3.0,13.0,2023,3,4,5,1,9,1,1,0,6708800.0,5678400.0,5219200.0,3315200.0,8119200.0,3906046.403547533,7096320.0,3557239.8729041717,7057928.888888889,3807821.702736386,-64.49703006180789,-61.37337879878548,504000.0,1713600.0,84.9999578373225,29904000.0,438362400.0
